Season,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,NICKNAME,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT
2025-26,1642403,Isaac Jones,1610612765,DET,25.0,Isaac,2,2,1.0,0,0,0.0,0,0,0.0,0,2,0.0,0,0,0.0
2025-26,1630171,Isaac Okoro,1610612741,CHI,24.0,Isaac,45,74,0.608,0,1,0.0,0,0,0.0,22,61,0.361,0,0,0.0
2025-26,1642268,Isaiah Collier,1610612762,UTA,21.0,Isaiah,43,71,0.606,4,18,0.222,0,0,0.0,7,19,0.368,0,0,0.0
2025-26,1642384,Isaiah Crawford,1610612745,HOU,24.0,Isaiah,0,0,0.0,0,0,0.0,,,,0,1,0.0,,,
2025-26,1628392,Isaiah Hartenstein,1610612760,OKC,27.0,Isaiah,92,123,0.748,13,33,0.394,0,0,0.0,0,4,0.0,0,0,0.0
2025-26,1630543,Isaiah Jackson,1610612754,IND,23.0,Isaiah,83,137,0.606,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0.0
2025-26,1630198,Isaiah Joe,1610612760,OKC,26.0,Isaiah,13,18,0.722,4,7,0.571,2,6,0.333,55,128,0.43,0,0,0.0
2025-26,1630587,Isaiah Livers,1610612756,PHX,27.0,Isaiah,3,4,0.75,0,1,0.0,0,0,0.0,7,24,0.292,0,0,0.0
2025-26,1630191,Isaiah Stewart,1610612765,DET,24.0,Isaiah,71,116,0.612,1,3,0.333,0,0,0.0,24,61,0.393,0,0,0.0
2025-26,1627826,Ivica Zubac,1610612746,LAC,28.0,Ivica,164,258,0.636,26,54,0.481,0,0,0.0,0,0,0.0,0,0,0.0
2025-26,1631120,JD Davison,1610612745,HOU,23.0,JD,3,4,0.75,0,3,0.0,1,1,1.0,4,9,0.444,0,0,0.0
2025-26,1629630,Ja Morant,1610612763,MEM,26.0,Ja,42,83,0.506,21,59,0.356,5,18,0.278,13,67,0.194,0,0,0.0
2025-26,1642266,Ja'Kobe Walter,1610612761,TOR,21.0,Ja'Kobe,18,35,0.514,3,9,0.333,0,0,0.0,30,77,0.39,0,0,0.0
2025-26,1631095,Jabari Smith Jr.,1610612745,HOU,22.0,Jabari,57,88,0.648,22,51,0.431,5,21,0.238,56,152,0.368,0,0,0.0
2025-26,1631133,Jabari Walker,1610612755,PHI,23.0,Jabari,26,49,0.531,0,2,0.0,1,2,0.5,12,39,0.308,0,0,0.0
2025-26,1631210,Jacob Toppin,1610612737,ATL,25.0,Jacob,3,4,0.75,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0.0
2025-26,1630702,Jaden Hardy,1610612742,DAL,23.0,Jaden,8,20,0.4,6,14,0.429,0,3,0.0,25,61,0.41,0,0,0.0
2025-26,1631093,Jaden Ivey,1610612765,DET,23.0,Jaden,16,30,0.533,5,10,0.5,2,2,1.0,13,40,0.325,0,0,0.0
2025-26,1630183,Jaden McDaniels,1610612750,MIN,25.0,Jaden,91,153,0.595,25,60,0.417,5,12,0.417,40,100,0.4,0,0,0.0
2025-26,1630256,Jae'Sean Tate,1610612745,HOU,30.0,Jae'Sean,11,17,0.647,0,2,0.0,1,1,1.0,5,12,0.417,0,0,0.0
2025-26,1642942,Jahmai Mashack,1610612763,MEM,23.0,Jahmai,0,2,0.0,0,0,0.0,0,0,0.0,2,5,0.4,0,0,0.0
2025-26,1642443,Jahmir Young,1610612748,MIA,25.0,Jahmir,2,5,0.4,0,1,0.0,0,0,0.0,2,5,0.4,0,0,0.0
2025-26,1643141,Jahmyl Telfort,1610612746,LAC,24.0,Jahmyl,0,0,0.0,0,0,0.0,0,0,0.0,0,4,0.0,0,0,0.0
2025-26,1631170,Jaime Jaquez Jr.,1610612748,MIA,24.0,Jaime,133,235,0.566,28,53,0.528,6,10,0.6,11,47,0.234,0,0,0.0
2025-26,1631222,Jake LaRavia,1610612747,LAL,24.0,Jake,55,90,0.611,5,15,0.333,1,2,0.5,25,81,0.309,0,1,0.0
2025-26,1627751,Jakob Poeltl,1610612761,TOR,30.0,Jakob,76,101,0.752,12,26,0.462,0,0,0.0,0,0,0.0,0,0,0.0
2025-26,1628973,Jalen Brunson,1610612752,NYK,29.0,Jalen,93,158,0.589,75,147,0.51,25,51,0.49,74,198,0.374,0,0,0.0
2025-26,1631105,Jalen Duren,1610612765,DET,22.0,Jalen,161,253,0.636,4,13,0.308,5,6,0.833,0,0,0.0,0,0,0.0
2025-26,1630224,Jalen Green,1610612756,PHX,23.0,Jalen,2,6,0.333,0,0,0.0,3,3,1.0,6,14,0.429,0,0,0.0
2025-26,1630552,Jalen Johnson,1610612737,ATL,24.0,Jalen,149,236,0.631,30,74,0.405,9,20,0.45,44,112,0.393,0,0,0.0
2025-26,1629618,Jalen Pickett,1610612743,DEN,26.0,Jalen,4,8,0.5,1,2,0.5,4,7,0.571,9,22,0.409,0,0,0.0
2025-26,1630188,Jalen Smith,1610612741,CHI,25.0,Jalen,44,70,0.629,0,1,0.0,1,3,0.333,30,84,0.357,0,0,0.0
2025-26,1630591,Jalen Suggs,1610612753,ORL,24.0,Jalen,51,72,0.708,14,29,0.483,6,11,0.545,42,128,0.328,0,0,0.0
2025-26,1631114,Jalen Williams,1610612760,OKC,24.0,Jalen,36,65,0.554,11,34,0.324,2,6,0.333,10,25,0.4,0,0,0.0
2025-26,1630592,Jalen Wilson,1610612751,BKN,25.0,Jalen,7,21,0.333,5,7,0.714,0,1,0.0,21,58,0.362,0,0,0.0
2025-26,1631288,Jamal Cain,1610612753,ORL,26.0,Jamal,0,1,0.0,2,2,1.0,0,0,0.0,1,5,0.2,0,0,0.0
2025-26,1627750,Jamal Murray,1610612743,DEN,28.0,Jamal,78,141,0.553,39,76,0.513,25,54,0.463,85,188,0.452,1,1,1.0
2025-26,1642347,Jamal Shead,1610612761,TOR,23.0,Jamal,25,60,0.417,5,15,0.333,0,1,0.0,31,96,0.323,0,0,0.0
2025-26,1631123,Jamaree Bouyea,1610612756,PHX,26.0,Jamaree,18,25,0.72,2,4,0.5,1,4,0.25,12,23,0.522,0,0,0.0
2025-26,201935,James Harden,1610612746,LAC,36.0,James,73,136,0.537,24,52,0.462,5,13,0.385,93,249,0.373,0,0,0.0
2025-26,1630164,James Wiseman,1610612754,IND,24.0,James,5,7,0.714,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0
2025-26,1642364,Jamir Watkins,1610612764,WAS,24.0,Jamir,8,10,0.8,1,1,1.0,0,0,0.0,4,13,0.308,0,0,0.0
2025-26,1642419,Jamison Battle,1610612761,TOR,24.0,Jamison,11,14,0.786,2,2,1.0,1,2,0.5,13,26,0.5,0,1,0.0
2025-26,1641716,Jarace Walker,1610612754,IND,22.0,Jarace,31,80,0.388,14,32,0.438,1,8,0.125,40,130,0.308,0,0,0.0
2025-26,1642272,Jared McCain,1610612755,PHI,21.0,Jared,18,42,0.429,6,17,0.353,2,9,0.222,23,69,0.333,0,0,0.0
2025-26,1628991,Jaren Jackson Jr.,1610612763,MEM,26.0,Jaren,79,139,0.568,51,100,0.51,0,3,0.0,43,120,0.358,0,0,0.0
2025-26,1629020,Jarred Vanderbilt,1610612747,LAL,26.0,Jarred,21,44,0.477,0,0,0.0,0,1,0.0,7,22,0.318,0,0,0.0
2025-26,1628386,Jarrett Allen,1610612739,CLE,27.0,Jarrett,88,140,0.629,9,22,0.409,1,3,0.333,0,4,0.0,0,0,0.0
2025-26,1642859,Jase Richardson,1610612753,ORL,20.0,Jase,12,21,0.571,3,7,0.429,2,4,0.5,11,25,0.44,0,0,0.0
2025-26,1642914,Javon Small,1610612763,MEM,23.0,Javon,3,7,0.429,1,2,0.5,0,0,0.0,6,19,0.316,0,0,0.0
2025-26,1631451,Javonte Cooke,1610612757,POR,26.0,Javonte,2,6,0.333,0,1,0.0,0,0,0.0,1,5,0.2,0,0,0.0
2025-26,1629750,Javonte Green,1610612765,DET,32.0,Javonte,35,63,0.556,0,4,0.0,2,4,0.5,24,73,0.329,0,0,0.0
2025-26,1629637,Jaxson Hayes,1610612747,LAL,25.0,Jaxson,58,74,0.784,0,2,0.0,0,0,0.0,1,1,1.0,0,0,0.0
2025-26,1630643,Jay Huff,1610612754,IND,28.0,Jay,37,54,0.685,2,3,0.667,0,0,0.0,39,128,0.305,0,0,0.0
2025-26,1627759,Jaylen Brown,1610612738,BOS,29.0,Jaylen,116,196,0.592,50,109,0.459,58,103,0.563,54,148,0.365,0,0,0.0
2025-26,1641740,Jaylen Clark,1610612750,MIN,24.0,Jaylen,23,40,0.575,1,6,0.167,0,0,0.0,15,47,0.319,0,0,0.0
2025-26,1642377,Jaylen Wells,1610612763,MEM,22.0,Jaylen,36,63,0.571,18,38,0.474,15,31,0.484,49,140,0.35,0,0,0.0
2025-26,1631119,Jaylin Williams,1610612760,OKC,23.0,Jaylin,10,15,0.667,2,3,0.667,2,4,0.5,30,102,0.294,0,0,0.0
2025-26,1642281,Jaylon Tyson,1610612739,CLE,23.0,Jaylon,66,105,0.629,7,13,0.538,0,3,0.0,48,106,0.453,0,0,0.0
2025-26,201145,Jeff Green,1610612745,HOU,39.0,Jeff,2,2,1.0,1,2,0.5,0,0,0.0,5,12,0.417,,,
2025-26,203924,Jerami Grant,1610612757,POR,31.0,Jerami,82,156,0.526,6,25,0.24,3,10,0.3,65,167,0.389,0,0,0.0
2025-26,1642847,Jeremiah Fears,1610612740,NOP,19.0,Jeremiah,104,205,0.507,24,58,0.414,5,16,0.313,32,90,0.356,0,0,0.0
2025-26,1630526,Jeremiah Robinson-Earl,1610612754,IND,25.0,Jeremiah,17,41,0.415,3,7,0.429,1,2,0.5,8,33,0.242,0,0,0.0
2025-26,1631110,Jeremy Sochan,1610612759,SAS,22.0,Jeremy,32,53,0.604,4,7,0.571,0,1,0.0,7,26,0.269,0,0,0.0
2025-26,1630579,Jericho Sims,1610612749,MIL,27.0,Jericho,32,37,0.865,2,4,0.5,0,0,0.0,0,0,0.0,0,0,0.0
2025-26,1641724,Jett Howard,1610612753,ORL,22.0,Jett,14,23,0.609,2,4,0.5,1,1,1.0,22,58,0.379,0,0,0.0
2025-26,1628975,Jevon Carter,1610612741,CHI,30.0,Jevon,5,14,0.357,1,2,0.5,1,3,0.333,24,57,0.421,0,0,0.0
2025-26,202710,Jimmy Butler III,1610612744,GSW,36.0,Jimmy,109,183,0.596,21,53,0.396,2,13,0.154,23,52,0.442,0,0,0.0
2025-26,1642866,Joan Beringer,1610612750,MIN,19.0,Joan,8,11,0.727,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
2025-26,1629111,Jock Landale,1610612763,MEM,30.0,Jock,72,121,0.595,12,28,0.429,3,5,0.6,31,75,0.413,0,0,0.0
2025-26,204060,Joe Ingles,1610612750,MIN,38.0,Joe,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.0,0,0,0.0
2025-26,203954,Joel Embiid,1610612755,PHI,31.0,Joel,34,56,0.607,19,43,0.442,10,26,0.385,12,53,0.226,0,0,0.0
2025-26,1628381,John Collins,1610612746,LAC,28.0,John,95,140,0.679,13,36,0.361,3,10,0.3,25,83,0.301,0,0,0.0
2025-26,1629723,John Konchar,1610612763,MEM,29.0,John,16,20,0.8,1,2,0.5,0,1,0.0,9,28,0.321,0,0,0.0
2025-26,1641780,Johni Broome,1610612755,PHI,23.0,Johni,4,14,0.286,0,3,0.0,0,0,0.0,0,3,0.0,0,0,0.0
2025-26,1642277,Johnny Furphy,1610612754,IND,21.0,Johnny,9,14,0.643,0,0,0.0,0,1,0.0,5,13,0.385,0,0,0.0
2025-26,1630548,Johnny Juzang,1610612750,MIN,24.0,Johnny,0,0,0.0,0,1,0.0,1,1,1.0,2,7,0.286,0,0,0.0
2025-26,202685,Jonas Valančiūnas,1610612743,DEN,33.0,Jonas,62,96,0.646,28,45,0.622,3,10,0.3,3,11,0.273,0,0,0.0
2025-26,1628371,Jonathan Isaac,1610612753,ORL,28.0,Jonathan,19,28,0.679,0,1,0.0,0,1,0.0,6,27,0.222,0,0,0.0
2025-26,1630228,Jonathan Kuminga,1610612744,GSW,23.0,Jonathan,52,94,0.553,9,31,0.29,1,6,0.167,16,50,0.32,0,0,0.0
2025-26,1642367,Jonathan Mogbo,1610612761,TOR,24.0,Jonathan,6,12,0.5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
2025-26,203903,Jordan Clarkson,1610612752,NYK,33.0,Jordan,52,83,0.627,16,36,0.444,0,2,0.0,36,112,0.321,0,0,0.0
2025-26,1630692,Jordan Goodwin,1610612756,PHX,27.0,Jordan,40,70,0.571,7,23,0.304,3,12,0.25,35,98,0.357,0,0,0.0
2025-26,1641722,Jordan Hawkins,1610612740,NOP,23.0,Jordan,5,14,0.357,2,11,0.182,11,28,0.393,23,69,0.333,0,0,0.0
2025-26,1629162,Jordan McLaughlin,1610612759,SAS,29.0,Jordan,7,10,0.7,0,2,0.0,0,0,0.0,5,15,0.333,0,0,0.0
2025-26,1641757,Jordan Miller,1610612746,LAC,25.0,Jordan,6,13,0.462,1,2,0.5,0,0,0.0,5,14,0.357,1,1,1.0
2025-26,1629673,Jordan Poole,1610612740,NOP,26.0,Jordan,25,50,0.5,4,9,0.444,1,4,0.25,28,93,0.301,0,0,0.0
2025-26,1641775,Jordan Walsh,1610612738,BOS,21.0,Jordan,44,63,0.698,2,5,0.4,0,0,0.0,20,45,0.444,0,0,0.0
2025-26,1630631,Jose Alvarado,1610612740,NOP,27.0,Jose,32,57,0.561,7,15,0.467,0,1,0.0,47,127,0.37,0,0,0.0
2025-26,1630581,Josh Giddey,1610612741,CHI,23.0,Josh,113,205,0.551,16,37,0.432,2,13,0.154,51,126,0.405,0,1,0.0
2025-26,1630182,Josh Green,1610612766,CHA,25.0,Josh,3,3,1.0,0,0,0.0,0,0,0.0,4,12,0.333,0,0,0.0
2025-26,1628404,Josh Hart,1610612752,NYK,30.0,Josh,61,93,0.656,16,31,0.516,1,7,0.143,41,105,0.39,0,0,0.0
2025-26,1631169,Josh Minott,1610612738,BOS,23.0,Josh,31,48,0.646,2,7,0.286,0,1,0.0,32,72,0.444,0,0,0.0
2025-26,1629006,Josh Okogie,1610612745,HOU,27.0,Josh,33,59,0.559,0,4,0.0,0,0,0.0,30,72,0.417,0,0,0.0
2025-26,201950,Jrue Holiday,1610612757,POR,35.0,Jrue,28,48,0.583,13,28,0.464,2,5,0.4,31,85,0.365,0,0,0.0
2025-26,1630577,Julian Champagnie,1610612759,SAS,24.0,Julian,30,46,0.652,1,8,0.125,0,1,0.0,64,173,0.37,0,0,0.0
2025-26,1641763,Julian Phillips,1610612741,CHI,22.0,Julian,15,24,0.625,0,1,0.0,0,0,0.0,9,30,0.3,0,0,0.0
2025-26,1631124,Julian Strawther,1610612743,DEN,23.0,Julian,6,8,0.75,4,9,0.444,0,0,0.0,2,16,0.125,0,0,0.0
2025-26,203944,Julius Randle,1610612750,MIN,31.0,Julius,123,208,0.591,36,76,0.474,10,25,0.4,48,142,0.338,0,0,0.0
2025-26,1630551,Justin Champagnie,1610612764,WAS,24.0,Justin,34,62,0.548,0,1,0.0,0,0,0.0,9,39,0.231,0,0,0.0
2025-26,1642348,Justin Edwards,1610612755,PHI,22.0,Justin,13,27,0.481,4,12,0.333,2,3,0.667,27,81,0.333,0,0,0.0
2025-26,203994,Jusuf Nurkić,1610612762,UTA,31.0,Jusuf,71,130,0.546,7,19,0.368,0,0,0.0,8,35,0.229,0,0,0.0
2025-26,1642354,KJ Simpson,1610612766,CHA,23.0,KJ,12,33,0.364,7,16,0.438,0,1,0.0,12,39,0.308,0,0,0.0
2025-26,1626157,Karl-Anthony Towns,1610612752,NYK,30.0,Karl-Anthony,127,228,0.557,7,16,0.438,3,15,0.2,46,130,0.354,0,0,0.0
2025-26,1631255,Karlo Matković,1610612740,NOP,24.0,Karlo,34,45,0.756,0,0,0.0,0,0,0.0,6,14,0.429,0,0,0.0
2025-26,1642857,Kasparas Jakučionis,1610612748,MIA,19.0,Kasparas,0,7,0.0,0,1,0.0,0,0,0.0,6,11,0.545,0,0,0.0
2025-26,202695,Kawhi Leonard,1610612746,LAC,34.0,Kawhi,47,71,0.662,61,122,0.5,14,32,0.438,40,114,0.351,0,0,0.0
2025-26,1630811,Keaton Wallace,1610612737,ATL,26.0,Keaton,4,11,0.364,10,23,0.435,1,4,0.25,25,62,0.403,0,0,0.0
2025-26,1631099,Keegan Murray,1610612758,SAC,25.0,Keegan,39,57,0.684,27,57,0.474,2,10,0.2,20,75,0.267,0,0,0.0
2025-26,1642276,Kel'el Ware,1610612748,MIA,21.0,Kel'el,98,157,0.624,4,13,0.308,1,3,0.333,36,75,0.48,0,0,0.0
2025-26,1629640,Keldon Johnson,1610612759,SAS,26.0,Keldon,100,150,0.667,6,10,0.6,2,2,1.0,27,73,0.37,0,0,0.0
2025-26,203482,Kelly Olynyk,1610612759,SAS,34.0,Kelly,15,20,0.75,0,1,0.0,2,2,1.0,7,24,0.292,0,0,0.0
2025-26,1626162,Kelly Oubre Jr.,1610612755,PHI,30.0,Kelly,41,63,0.651,6,13,0.462,4,6,0.667,23,67,0.343,0,0,0.0
2025-26,1629026,Kenrich Williams,1610612760,OKC,31.0,Kenrich,8,13,0.615,1,2,0.5,0,2,0.0,7,17,0.412,0,0,0.0
2025-26,203484,Kentavious Caldwell-Pope,1610612763,MEM,32.0,Kentavious,21,44,0.477,11,26,0.423,8,25,0.32,32,96,0.333,0,0,0.0
2025-26,1631165,Keon Ellis,1610612758,SAC,25.0,Keon,13,17,0.765,3,13,0.231,0,4,0.0,31,88,0.352,0,0,0.0
2025-26,1642352,Keshad Johnson,1610612748,MIA,24.0,Keshad,8,21,0.381,0,0,0.0,1,1,1.0,5,17,0.294,0,0,0.0
2025-26,201142,Kevin Durant,1610612745,HOU,37.0,Kevin,52,80,0.65,77,156,0.494,29,58,0.5,50,115,0.435,0,0,0.0
2025-26,1628989,Kevin Huerter,1610612741,CHI,27.0,Kevin,56,87,0.644,12,16,0.75,0,2,0.0,40,119,0.336,0,0,0.0
2025-26,201567,Kevin Love,1610612762,UTA,37.0,Kevin,12,22,0.545,2,2,1.0,1,1,1.0,24,65,0.369,0,0,0.0
2025-26,1641755,Kevin McCullar Jr.,1610612752,NYK,24.0,Kevin,0,0,0.0,,,,0,0,0.0,1,1,1.0,,,
2025-26,1629645,Kevin Porter Jr.,1610612749,MIL,25.0,Kevin,26,43,0.605,8,20,0.4,5,15,0.333,27,57,0.474,0,0,0.0
2025-26,1626172,Kevon Looney,1610612740,NOP,29.0,Kevon,12,20,0.6,0,3,0.0,1,3,0.333,1,7,0.143,0,0,0.0
2025-26,1641718,Keyonte George,1610612762,UTA,22.0,Keyonte,80,143,0.559,35,78,0.449,20,44,0.455,65,184,0.353,0,0,0.0
2025-26,1642863,Khaman Maluach,1610612756,PHX,19.0,Khaman,5,8,0.625,0,1,0.0,0,0,0.0,0,4,0.0,0,0,0.0
2025-26,203114,Khris Middleton,1610612764,WAS,34.0,Khris,19,37,0.514,21,41,0.512,13,24,0.542,15,43,0.349,0,0,0.0
2025-26,202691,Klay Thompson,1610612742,DAL,35.0,Klay,11,23,0.478,8,23,0.348,12,29,0.414,72,206,0.35,0,0,0.0
2025-26,1641738,Kobe Brown,1610612746,LAC,25.0,Kobe,13,20,0.65,0,0,0.0,0,0,0.0,10,41,0.244,0,0,0.0
2025-26,1642920,Kobe Sanders,1610612746,LAC,23.0,Kobe,17,28,0.607,3,10,0.3,4,9,0.444,18,51,0.353,0,0,0.0
2025-26,1642886,Koby Brea,1610612756,PHX,23.0,Koby,1,1,1.0,0,0,0.0,,,,0,2,0.0,0,0,0.0
2025-26,1642851,Kon Knueppel,1610612766,CHA,20.0,Kon,57,101,0.564,30,47,0.638,3,10,0.3,99,241,0.411,0,1,0.0
2025-26,1627739,Kris Dunn,1610612746,LAC,31.0,Kris,48,70,0.686,10,27,0.37,0,1,0.0,31,80,0.388,0,0,0.0
2025-26,1631200,Kris Murray,1610612757,POR,25.0,Kris,44,76,0.579,0,0,0.0,0,0,0.0,14,55,0.255,0,0,0.0
2025-26,204001,Kristaps Porziņģis,1610612737,ATL,30.0,Kristaps,31,50,0.62,16,30,0.533,12,21,0.571,24,66,0.364,0,0,0.0
2025-26,203937,Kyle Anderson,1610612762,UTA,32.0,Kyle,20,38,0.526,3,10,0.3,0,0,0.0,1,1,1.0,0,0,0.0
2025-26,1642271,Kyle Filipowski,1610612762,UTA,22.0,Kyle,59,102,0.578,9,17,0.529,0,2,0.0,23,72,0.319,0,0,0.0
2025-26,1628398,Kyle Kuzma,1610612749,MIL,30.0,Kyle,102,160,0.638,8,26,0.308,5,10,0.5,23,71,0.324,0,0,0.0
2025-26,200768,Kyle Lowry,1610612755,PHI,39.0,Kyle,0,0,0.0,0,0,0.0,0,0,0.0,2,5,0.4,0,0,0.0
2025-26,1642273,Kyshawn George,1610612764,WAS,22.0,Kyshawn,49,80,0.613,25,55,0.455,6,17,0.353,57,141,0.404,0,0,0.0
2025-26,1630163,LaMelo Ball,1610612766,CHA,24.0,LaMelo,49,97,0.505,19,51,0.373,3,4,0.75,49,155,0.316,0,0,0.0
2025-26,1642950,Lachlan Olbrich,1610612741,CHI,21.0,Lachlan,1,3,0.333,0,0,0.0,0,0,0.0,0,3,0.0,0,0,0.0
2025-26,1629013,Landry Shamet,1610612752,NYK,28.0,Landry,9,18,0.5,4,7,0.571,1,2,0.5,28,66,0.424,0,0,0.0
2025-26,1626204,Larry Nance Jr.,1610612739,CLE,32.0,Larry,12,29,0.414,1,3,0.333,0,0,0.0,10,33,0.303,0,0,0.0
2025-26,1628374,Lauri Markkanen,1610612762,UTA,28.0,Lauri,125,203,0.616,22,48,0.458,6,25,0.24,70,199,0.352,0,0,0.0
2025-26,2544,LeBron James,1610612747,LAL,40.0,LeBron,50,82,0.61,12,27,0.444,6,11,0.545,15,53,0.283,0,0,0.0
2025-26,1631159,Leonard Miller,1610612750,MIN,22.0,Leonard,6,6,1.0,0,1,0.0,0,0,0.0,0,5,0.0,0,0,0.0
2025-26,1642862,Liam McNeeley,1610612766,CHA,20.0,Liam,7,17,0.412,1,5,0.2,0,0,0.0,18,44,0.409,0,0,0.0
2025-26,1630322,Lindy Waters III,1610612759,SAS,28.0,Lindy,0,1,0.0,2,2,1.0,1,1,1.0,9,26,0.346,0,0,0.0
2025-26,1628366,Lonzo Ball,1610612739,CLE,28.0,Lonzo,10,18,0.556,3,5,0.6,0,3,0.0,28,110,0.255,0,0,0.0
2025-26,1629652,Luguentz Dort,1610612760,OKC,26.0,Luguentz,15,26,0.577,3,11,0.273,1,2,0.5,31,104,0.298,0,0,0.0
2025-26,1629029,Luka Dončić,1610612747,LAL,26.0,Luka,66,88,0.75,69,132,0.523,14,38,0.368,71,222,0.32,0,0,0.0
2025-26,1630568,Luka Garza,1610612738,BOS,26.0,Luka,26,40,0.65,6,11,0.545,1,1,1.0,11,27,0.407,0,0,0.0
2025-26,1628379,Luke Kennard,1610612737,ATL,29.0,Luke,14,30,0.467,7,10,0.7,7,10,0.7,36,82,0.439,0,0,0.0
2025-26,1628436,Luke Kornet,1610612759,SAS,30.0,Luke,60,89,0.674,1,7,0.143,0,0,0.0,0,0,0.0,0,0,0.0
2025-26,1631247,Luke Travers,1610612739,CLE,24.0,Luke,7,18,0.389,1,1,1.0,0,1,0.0,1,16,0.063,0,0,0.0
2025-26,1630644,Mac McClung,1610612754,IND,26.0,Mac,4,7,0.571,1,1,1.0,0,0,0.0,2,10,0.2,0,0,0.0
2025-26,1631103,Malaki Branham,1610612764,WAS,22.0,Malaki,11,19,0.579,1,3,0.333,0,0,0.0,3,14,0.214,0,0,0.0
2025-26,1628370,Malik Monk,1610612758,SAC,27.0,Malik,37,68,0.544,19,53,0.358,8,19,0.421,44,107,0.411,0,0,0.0
2025-26,1631204,Marcus Sasser,1610612765,DET,25.0,Marcus,2,3,0.667,0,0,0.0,0,0,0.0,1,3,0.333,0,0,0.0
2025-26,203935,Marcus Smart,1610612747,LAL,31.0,Marcus,22,33,0.667,6,12,0.5,2,4,0.5,30,100,0.3,0,0,0.0
2025-26,1641813,Mark Sears,1610612749,MIL,23.0,Mark,1,3,0.333,1,2,0.5,0,0,0.0,4,8,0.5,0,0,0.0
2025-26,1631109,Mark Williams,1610612756,PHX,24.0,Mark,108,155,0.697,10,23,0.435,0,0,0.0,1,1,1.0,0,0,0.0
2025-26,1628963,Marvin Bagley III,1610612764,WAS,26.0,Marvin,80,128,0.625,4,6,0.667,1,1,1.0,6,12,0.5,0,0,0.0
2025-26,203486,Mason Plumlee,1610612766,CHA,35.0,Mason,7,8,0.875,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
2025-26,1641824,Matas Buzelis,1610612741,CHI,21.0,Matas,97,154,0.63,2,11,0.182,2,2,1.0,45,129,0.349,0,0,0.0
2025-26,1629680,Matisse Thybulle,1610612757,POR,28.0,Matisse,2,4,0.5,0,0,0.0,0,0,0.0,4,6,0.667,0,0,0.0
2025-26,1631108,Max Christie,1610612742,DAL,22.0,Max,35,63,0.556,6,16,0.375,1,2,0.5,68,150,0.453,0,0,0.0
2025-26,1628467,Maxi Kleber,1610612747,LAL,33.0,Maxi,2,4,0.5,2,4,0.5,0,0,0.0,3,11,0.273,0,0,0.0
2025-26,1642875,Maxime Raynaud,1610612758,SAC,22.0,Maxime,63,105,0.6,16,39,0.41,0,1,0.0,6,18,0.333,0,0,0.0
2025-26,1642877,Micah Peavy,1610612740,NOP,24.0,Micah,35,63,0.556,3,15,0.2,1,1,1.0,9,37,0.243,0,0,0.0
2025-26,1629008,Michael Porter Jr.,1610612751,BKN,27.0,Michael,87,122,0.713,23,50,0.46,17,46,0.37,84,210,0.4,0,0,0.0
2025-26,1628969,Mikal Bridges,1610612752,NYK,29.0,Mikal,82,114,0.719,33,70,0.471,6,15,0.4,68,158,0.43,0,0,0.0
2025-26,201144,Mike Conley,1610612750,MIN,38.0,Mike,6,18,0.333,5,13,0.385,0,1,0.0,28,76,0.368,0,0,0.0
2025-26,1628970,Miles Bridges,1610612766,CHA,27.0,Miles,119,212,0.561,15,45,0.333,3,8,0.375,69,211,0.327,0,0,0.0
2025-26,1642939,Miles Kelly,1610612742,DAL,22.0,Miles,1,1,1.0,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0
2025-26,1630540,Miles McBride,1610612752,NYK,25.0,Miles,14,23,0.609,5,23,0.217,5,11,0.455,55,124,0.444,0,0,0.0
2025-26,1629011,Mitchell Robinson,1610612752,NYK,27.0,Mitchell,37,52,0.712,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0
2025-26,1642885,Mohamed Diawara,1610612752,NYK,20.0,Mohamed,3,8,0.375,1,2,0.5,1,2,0.5,3,11,0.273,0,0,0.0
2025-26,1628420,Monte Morris,1610612754,IND,30.0,Monte,4,9,0.444,1,2,0.5,0,1,0.0,2,8,0.25,0,0,0.0
2025-26,1630541,Moses Moody,1610612744,GSW,23.0,Moses,31,55,0.564,3,15,0.2,2,8,0.25,61,162,0.377,0,0,0.0
2025-26,1631243,Mouhamed Gueye,1610612737,ATL,23.0,Mouhamed,48,64,0.75,5,14,0.357,0,2,0.0,15,60,0.25,0,0,0.0
2025-26,1630619,Moussa Cisse,1610612742,DAL,23.0,Moussa,23,38,0.605,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
2025-26,1631217,Moussa Diabaté,1610612766,CHA,23.0,Moussa,77,119,0.647,3,9,0.333,0,1,0.0,0,0,0.0,0,0,0.0
